Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Review_clean,,,,,,,,,,,
Tiki Shack,Mohan Kr,"Lovely place, a delight everytime i walkin. Been here quite some times and they never disappoint. Great starters and amazing pizza. Not many on the menu to chose from but they put up what they make the best and live up to it. Could add a little chinese main course on the menu but thats ok. Try the variety of drinks they serve and groove to their lovely choice of music. Enough eye candy for the guys and a fab ladies night for the girls. That day when you crack a head at office walkin here for some peace. Tiki time!",1,"10 Reviews , 4 Followers",2/21/2019 23:13,0,good food great staff alcohol good outlet way good jubilee hill one visit year catholic,,,,,,,,,,,
Tiki Shack,Vinay Yadav,"Good food, great staff-ask for lama(darjeeling), Alcohol prices-decent.
Ambience-one of the best in city
Gachibowli outlet is way better than the jubilee hills one.
DJ 10 on 10
Must visit if you're a partyholic..",1,"12 Reviews , 38 Followers",2/19/2019 3:59,0,visit place evening cause hear lot shack ambience pretty decent beautiful roof top view honestly food be not great infect think bad enough hear non hardly find non pizza quite bland one really bad pizza lifeblood cause service nice people,,,,,,,,,,,
Tiki Shack,Sneha Battula,"Visited this place on a Saturday evening cause I've heard a lot about Tiki Shack. The ambience was pretty decent and has a beautiful roof top view. But, I was honestly surprised that the food wasn't that great and infact I thought it was bad enough for all that I've heard from people.

Ordered non veg nachos and I hardly found any non veg in it. The pizza was quite bland too. One of the really bad pepporoni pizza I've had in my life.

Food: 3/5. (3 cause of service and the nice people there)",1,"76 Reviews , 860 Followers",2/18/2019 12:43,5,greet place ambient give good view basket well add ceiling beauty pocket friendly price staff helpful courteous play good music preferably onwards play dance beat carry card visible photo mindful,,,,,,,,,,,
Tiki Shack,Vikrant Nakhate,"Greetings. The place is very ambient. Roof-top gives you a very good view. Baskets are hung here as well to add to the ceiling beauty! Pocket friendly prices. Staff is helpful and courteous. They play good Bollywood music preferably Punjabi 10:30 PM onwards with a ?òDholwala??playing Dhol to dance on the beats.
Do carry your ID cards with a visible photo, mindfully!",1,"10 Reviews , 11 Followers",2/17/2019 20:12,0,could rate anywhere do not satisfy billing do not know collect customer money dishearten bill amount take optional service charge bill amount around mean remove ask theme fair another type integrity business,,,,,,,,,,,
Tiki Shack,Nikhil Raj Tatikonda,"I could rate below one..where I didn't satisfy on billing part..I didn't know how they are collecting customer money , for me it's very disheartening on bill amount they are taking 7% optional service charges..my bill amount was around 2k means 126..they are removed when I was asked to them..it's not fair ..it's another type of integrity in business .",0,"1 Review , 86 Followers",2/17/2019 8:35,0,ambience staff drink food wallet support club jubilee hill per find hard live cocktail make good food anchor good do not expect much novel feel like achieve good garlic bread music good sometimes bring whole,,,,,,,,,,,
Tiki Shack,Rahul Gupta,"Ambience - 4
Music - 4 
Staff - 3 
Drinks - 3 
Food - 4
Hit on wallet - medium
A super-hit club of Jubilee Hills, as per me, is finding hard to live up to its reputation.

Standard Cocktails can be made better. In food, Nachoz is good but don't expect too much non-veg in non-veg nachos - feels more like veg. Achari murg is good and so is garlic bread. 

Music is good and sometimes they bring in Dhol wala to up the spirit

Cheers!",1,"145 Reviews , 674 Followers",2/16/2019 12:43,0,good pub budget friendly get good experience visit many time never get disappoint snack menu also different courteous staff nice,,,,,,,,,,,
Tiki Shack,Madhava,Best pub in Gachibowli. Budget friendly. U can get good experience here. Visited many times and never got disappointed. Their snacks menu is also so different. Courteous staff. Nice dj.,1,"52 Reviews , 164 Followers",2/15/2019 18:47,0,love get lose music enjoy real good ambience friend shack place staff quite food use tomato gold membership enjoy drink food delicious would love spend evening,,,,,,,,,,,
Tiki Shack,Aruna Swetapadma,"If you love to get lost in music and enjoy a real good ambience, then my friend Tiki Shack is your place. Staff is quite food. I used my Zomato Gold membership there and enjoyed 2+2 on drinks. Food was delicious too. I would love to spend more such evenings there.",1,"8 Reviews , 55 Followers",2/14/2019 17:54,0,service slow waiter take minute want place excessively loud reach point speaker could not support playback without distort quality lead brilliant do not like food either,,,,,,,,,,,
Tiki Shack,Shubham Dubey,"Service was too slow. Waiters took some 20 minutes to realise we wanted to place an order.
Music was excessively loud, and reached a point where the speakers couldn't support the playback without distorting the music.
However the quality of LIIT was brilliant.
I didn't like food either",0,"8 Reviews , 102 Followers",2/13/2019 4:47,0,branch this amazing pub perhaps good visit drink cat chat dance group he place solely party animal completely spacious indoor outdoor seat amazing orange bulb cane basket ceiling candlelit high seat tale the good time night work feel pub since outdoor seating breezy plus there live music live entertainment stance spacious place without worry bump drink everything regular vodka regular margarita beer desi whiskey want try something different work try helmet pop experience involve finish drink bottom helmet get smash every glass food try cheese toast finger chip chicken peanut spring roll price really pocket page click ginkgo place explore food,,,,,,,,,,,
Tiki Shack,HungerDaddy,"Tiki Shak, Gachibowli - Hyderabad

The Gachibowli branch ofthis amazing pub was perhaps my best visit for having drinks, chit chat and dance with my group.

The place is only and solely for party animals, completely spacious with both indoor and outdoor seating. They have these amazing orange bulbs hanging from cane baskets on the ceiling and candlelit high seat tables.

The best time to go here is on Friday night after work, or when you feel claustrophobic at other pubs since the outdoor seating is breezy, plus there's live music by a DJ, live entertainment and wifi. So,dance at this spacious place without having to worry about bumping into your neighbours' feet.

Among drink they have everything from the regular combos of vodkas, regular margaritas, beer to Desi and angrezi whiskey. If you want to try something different after work, then do try their Helmet pop (for INR 980 - which is an experience in itself). This involves finishing your drinks bottoms up with a helmet that gets smashed with every glass you gulp.

For food, try their Chilli Cheese Toast, finger chips, Chilli chicken, masala peanuts and spring rolls. The prices are really pocket friendly.

Follow our instagram and Facebook page by clicking on the link.

https://www.instagram.com/hunger_daddy/

https://www.facebook.com/hungerdaddy23/

Go Places.. Explore food..",1,"81 Reviews , 140 Followers",2/8/2019 13:42,5,place day back quite good average order non starter starter many good option starter something order average taste moreover day starter main course available come music good part day visit music apart form good play mostly music overall want good music great food surely try place,,,,,,,,,,,
Tiki Shack,Monica Tetali,"Been to this place few days back with my friends

Ambience was quite good -4/5

Service was okay -3.5/5

Food was average - 3.5/5

We had ordered 3 non veg starters and 3 veg starters. There weren?ôt many good options for veg starters and something veg that we ordered were just average at taste. And moreover that day there were only starters and main course was not available. When it comes to music this was the best part. The day we visited there was bhangra music. Apart form Bhangra the dj was good was playing mostly bollywood music. Overall if you want good bollywood music with not so great food you can surely try this place",1,"1 Review , 1 Follower",2/6/2019 0:11,0,place food really good get see terrace top roof tiptoe service quick secure place good security,,,,,,,,,,,
Tiki Shack,Neha Patial,Awsm place to hangout..beautiful ambiance and food is really good.you get to see both the terrace top and roof on the top.the service is quick and a secured place with good security.,1,4 Reviews,2/3/2019 21:09,1,ambience bit cozy music loud food good service little slow need modification ambience sure great place hangout,,,,,,,,,,,
Mustang Terrace Lounge,Uma Shankar,"Ambience is bit cozy, music is too loud. The food is good and service is little slow but it's okay. It need some modifications in ambience then sure it will be great place to hangout",1,"2 Reviews , 1 Follower",5/23/2019 20:21,0,view amazing ambience inside lounge excellent couple great service enjoy time therefore,,,,,,,,,,,
Mustang Terrace Lounge,Sai Krishna Thota,"The rooftop view is amazing and the ambience inside the lounge is excellent too coupled with great DJ and service. We enjoyed our time out there.

Food 4/5
Service 5/5
Drinks 5/5
Music 5/5",1,"1 Review , 1 Follower",5/22/2019 23:54,0,go restaurant night book table morning manager deny say give table drink food pathetic one dish replace bill pay leave come bill guy start charge service charge illegal force customer expect customer pay service charge cash report local authority start book restaurant illegal thing,,,,,,,,,,,
Mustang Terrace Lounge,Nakul.dhand420,"I went to the restaurant on friday night and have booked the table in the morning itself. But manager denied and said i am giving you a favour for the table. We had drinks but food was pathetic and one dish was replaced when the bill was paid and we have to leave it. Coming to the bill, these guys have started charging some service charge (which is illegal) which will be forced on customers and they expect the customers to pay service charge in cash .I am reporting this to local authorities as they have started booking other restaurants for these illegal things.",0,"18 Reviews , 5 Followers",5/20/2019 14:18,0,bad food order chilly corn give bad quality food ever well suppose need change name bad food provide,,,,,,,,,,,
Mustang Terrace Lounge,Sai Jagadeesh Battini,Worst food order Chilly corn and they gave us Pakoda. Bad quality food ever better they suppose need to change the name to Worst food we provide and,0,"4 Reviews , 326 Followers",5/17/2019 23:59,0,place never disappoint food perfectly outdoor indoor seat good musical try prawn,,,,,,,,,,,
Mustang Terrace Lounge,Asha Tejaswini,This place never disappoints me.Food and ambiance are perfect.They have both outdoor and indoor seating with good music.Must try: Chilli prawns,1,"14 Reviews , 10 Followers",5/17/2019 20:38,0,cool open roof restaurant serve great appetizer booze good place hangout friend locate industry,,,,,,,,,,,
Mustang Terrace Lounge,Amith Katta,Very cool open roof Restaurant that served great appetizers and booze. Good place to hangout with friends and located in the centre of Hyderabad's IT industries.,1,"21 Reviews , 150 Followers",5/17/2019 14:57,0,first kind rule like old really respect check ask entrance dint carry soft copy show whatsoever one among be not soft copy try ensure friend old dint believe lot many argument finally allow enter people aware much nagging come service mathematically slow even give plate eat eat severe itself the many waiter serve one actually pay attention interested think attend many small pub handful waiter present yet order attend pretty fast next food good thing ambience washroom totally unhygienic look like happen clean since recommend anyone visit personally would not visit place,,,,,,,,,,,
Mustang Terrace Lounge,Td Dt,"First they had some kind of rule like below 21yrs old( I really respect that check) so he asked for IDs at the entrance we dint carry that but we had our soft copies so we showed that.However one among 6of us wasn't having the soft copy we tried ensuring that our friend was 30yrs old but he dint believe and after lot many arguments finally we were allowed to enter.... People are aware where below 21 can go or not so too much nagging is not acceptable...Then comes the service which was pathetically very slow and we were not even given plates to eat we were eating from the serveware itself...There were so many waiters to serve but no one actually paid attention or were not interested I think to attend people,there are many small pubs where only handful waiters are present and yet the orders are attended pretty fast.... Next food was okayish...the only good thing was the ambience....the washroom was totally unhygienic and looked like haven't been cleaned up since long...won't recommend anyone to visit and I personally wouldn't visit the place again",0,"2 Reviews , 28 Followers",5/13/2019 15:05,0,place close food quantity close early expect do case share wrong information,,,,,,,,,,,
Mustang Terrace Lounge,Aman Kejriwal,"This place closes by 12 and the food is is quantity but it closes earlier then expected, what should be done in this case. It shares wrong information.",1,1 Review,5/11/2019 0:33,0,good woodcut little bit costly nearby lounge sit available pretty place chill friend,,,,,,,,,,,
Mustang Terrace Lounge,Aditya SAlunkhe,"Good ambience.......
Good food....
But little bit costly than nearby lounges. Rooftop sitting is available and is pretty good.....

Good place to chill with friends...",1,"17 Reviews , 71 Followers",5/8/2019 20:30,0,go celebrate birthday mustang sit terrace otherwise be not worth it place good service server helpful,,,,,,,,,,,
Mustang Terrace Lounge,Chenreddy Raginireddy,"I went here to celebrate my birthday.....
If you go to Mustang, you should sit on the terrace otherwise it isn't worth it.

The place has good service too, the servers are helpful.",1,"29 Reviews , 52 Followers",5/8/2019 14:23,0,good place nice joint friend problem parking though valet team good hangout place city,,,,,,,,,,,
Mustang Terrace Lounge,Pramod Singh,"Good place. Nice joint to hang with friends. Only problem is parking though the valet team is There to support
Another good hangout place in city",1,"5 Reviews , 115 Followers",5/7/2019 19:47,0,could one good place underrate place see awesome good value money,,,,,,,,,,,
Mustang Terrace Lounge,Sirisha Kandula,"Could be one of the best place in gachibowli.
An underrated place. From here you can see the skyline of gachibowli.an awesome place.
Service is good. Value for money",1,"1 Review , 1 Follower",5/6/2019 20:34,0,go twice awesome get sit terrace open sky cool breeze pleasant music cocktail good visit place enjoy,,,,,,,,,,,
Mustang Terrace Lounge,Muthiki Sekhar,"I went here only twice, the ambiance is awesome, get to sit on terrace under open sky, cool breeze & pleasant music . Mocktails were awesome
Service was good.do visit this place and enjoy",1,"1 Review , 6 Followers",5/6/2019 20:29,0,place stand great ambience food area one happen place big screen visit place numerous time always feel happy taste food great service spend sometime friend love one delicious food ambience must place mustang,,,,,,,,,,,
Mustang Terrace Lounge,Rahul Marpally,"This place stands out with great Ambience and food in this area.. one of the most happening place in Gachibowli with rooftop and a big screen.
Had visited this place numerous times and always felt happy with taste of food and their great service. If your planning to spend sometime with friends or loved ones with delicious food and ambience.. this must be the place ~Mustang",1,"15 Reviews , 51 Followers",5/6/2019 17:24,0,good place one good place city must visit get offer drink three service money,,,,,,,,,,,
Mustang Terrace Lounge,Anil M,"Best place in gachibowli. One of the best Rooftop place in city. Must visit. You can get 2+2 offer on drinks here.

Service 5/5
Value for money 5/5
Ambience 5/5",1,2 Reviews,5/6/2019 14:55,0,great service plus good food value money define ambience plus place comparable visit place enjoy also live stream good place enjoy season year,,,,,,,,,,,
Mustang Terrace Lounge,Anil Reddy,"Great service plus good food and value for money is what I define this place.
Beautiful ambience is plus. No other place is comparable with this in Gachibowli.
Do visit this place and enjoy. they also have live streaming. Best place to enjoy this IPL season this year.",1,1 Review,5/6/2019 14:16,0,first place want watch cricket good stream good music make cocktail good bartender helpful disservice good recommend definitely,,,,,,,,,,,
Mustang Terrace Lounge,M Bonagiri,"This should be the first place when you want to watch Ipl or cricket with your best buddies.
Live streaming of ipl with good music makes the day.
Cocktails were good. Bartender is helpful with drinks.
Service is good. Recommend Definitely.",1,"64 Reviews , 85 Followers",5/5/2019 20:25,5,good ambience sit open terrace food do not justify cost item item taste place date sit outside weather great place friend indoor sitting,,,,,,,,,,,
Mustang Terrace Lounge,Abhinav Kulshrestha,"Good ambience both sitting in or in open terrace. Food is okaish, as it doesn't justify the cost of items but some items tastes good.
Good place to go on a date, if you wanna sit outside when weather is in your favour, but great place to hang out with friends with indoor sitting",1,"10 Reviews , 4 Followers",5/5/2019 17:32,0,place beautiful lovely ambience food taste amazing service place numerous time every time feel new overall place worth visit,,,,,,,,,,,
Mustang Terrace Lounge,Anusha Marpally,"This place is beautiful and has lovely ambience. Food tastes amazing and service is good.
Been to this place numerous times and every time i go I feel it new. Overall a place worth visiting.",1,"3 Reviews , 12 Followers",5/5/2019 17:15,0,customer service pathetic manager bad manager ever meet know treat complete prefer good customer service,,,,,,,,,,,
Mustang Terrace Lounge,Nimmy Gill,"Customer service is pathetic. The manager,  is the worst manager I have ever met. He doesn?ôt know how to treat customers.

Place is a complete ?úno no??who prefers good customer service.",0,"2 Reviews , 11 Followers",5/5/2019 1:41,0,bad place pathetic customer service place money mind waiter do not care customer good place,,,,,,,,,,,
Mustang Terrace Lounge,Nithinesh Bodhanapu,Worst place to hang out. Pathetic customer service. The place is money minded and the waiters there dont care for customers at all. Not a good place to hang out.,0,"1 Review , 1 Follower",5/5/2019 0:12,0,pathetic management bad experience would curse manager find rat walk around find food smell like eyeglass be not wash properly hate visit back never visit place,,,,,,,,,,,
Mustang Terrace Lounge,Gvr Varun,"Pathetic management, this worst experience ..would curse manager  ,found rats walking around ,found food to be Stinking,liquor was smelling like pee,glasses weren't washed properly !!hate to visit back again ,
PS: never visit this shitty place !!",0,"1 Review , 45 Followers",5/5/2019 0:10,0,bad customer service ever hope place close good destroy good day think visit hope review save someone,,,,,,,,,,,
Mustang Terrace Lounge,Vasu Khatri,Worst customer service ever. I hope this place closes for good. They only destroy any good day you think to visit there. I hope this review saves someone.,0,"1 Review , 1 Follower",5/5/2019 0:09,0,bad behavior staff do not even know talk customer fun enjoy evening bad experience,,,,,,,,,,,
Mustang Terrace Lounge,Nikhil,Worst behavior of the staff here. They don't even know how to talk to customers. I have been here to have some fun and enjoy my evening but had a bad experience,0,"3 Reviews , 1 Follower",5/4/2019 22:58,0,people polite never do suggest place bad experience today waste time,,,,,,,,,,,
Mustang Terrace Lounge,Bharathi,The people here are not at all polite. I will never be here again. I don't suggest this place at all. Had a worst experience today. Waste of time.,0,6 Reviews,5/4/2019 22:57,0,wish witness bad customer service please visit place you will amazed see famous bar could pathetic people manager idea speak people option give negative rating would recommend,,,,,,,,,,,
Mustang Terrace Lounge,Subha Mahapatra,Wish to witness the worst customer service? Please do visit this place. You'll be amazed to see that such a famous bar could have such pathetic people. There is this manager who has no idea how to speak to people. If I had the option to give it a negative rating I would!! Not recommended.,0,"29 Reviews , 54 Followers",5/4/2019 22:39,0,place good ambience feel nice friend go smoke want sit lounge smoke whole call supervisor come along ask leave seat reserve ready leave ask issue instead talk politely start rude ask leave place say want speak supervisor say owner place people work concept good customer service,,,,,,,,,,,
Mustang Terrace Lounge,Sogathur Balaji,"The place was good and the ambience felt nice until a few friends and I went out for a smoke and wanted to sit at the lounge just for a smoke, whole the so called ""supervisor"" came along and asked us to leave because the seats were reserved, we were ready to leave but we asked what the issue was and instead of talking politely he just started being rude and asked us to leave the place. When we said we wanted to speak to his supervisor he said he was the owner of the place! The people who work here have no concept of good customer service or politeness.",0,"5 Reviews , 7 Followers",5/4/2019 22:33,0,one pathetic place come customer service bad food attitude employee absolutely annoying especially owner would make feel favor will not want give money,,,,,,,,,,,
Mustang Terrace Lounge,Brijesh Mohanty,"One of the most pathetic places when it comes to customer service, bad food , and the attitude of the employees are absolutely annoying especially the owner. He would make you feel as if you he is is doing a favor , you won't want to give them your money",0,"5 Reviews , 6 Followers",5/4/2019 22:30,0,owner absolutely pathetic idea customer service pathetic food bad customer service make whole place nothing horrible place,,,,,,,,,,,
Mustang Terrace Lounge,Shashank,The Owner is absolutly pathetic and has no idea about customer service. Pathetic food and bad customer service make the whole place nothing but a horrible place..,0,"3 Reviews , 43 Followers",5/4/2019 22:29,0,lovely place work amazingly quick catch up friend beer totally love ambience food delicious highly recommend definitely visit,,,,,,,,,,,
Mustang Terrace Lounge,Swapnil Tuljapurkar,Lovely place. Works amazingly for a quick catchup with friends over few beers. Totally in love with the ambience. Food is delicious. Highly recommended!!!! Will definitely visit again :),1,"9 Reviews , 11 Followers",4/30/2019 21:49,0,give star mustang roof top ambience able drink glow city light restaurant work customer service,,,,,,,,,,,
Mustang Terrace Lounge,Prabhjot Sandhu,I am giving 3 star out of 5 to mustang just for roof top ambience where i was able to drink in between the glowing city lights ... Restaurant should work on customer service more ...,1,"55 Reviews , 188 Followers",4/30/2019 16:22,0,never think place light purely rate staff super friendly will not nonsense rule stage much happen good nice terrace little early value money,,,,,,,,,,,
Mustang Terrace Lounge,Phani Dileep,"Never thought the place is that lit. Purely under rated. Staff is super friendly and they won't have nonsense rules for stags too. Very much happening too. Good ambiance with nice terrace.
Need to be little early for draught.
Great value for money",1,"99 Reviews , 106 Followers",4/30/2019 0:53,0,mustang sit terrace otherwise be not worth it place good service server tomato gold that add incentive gay order big disappointment either bake properly old taste weird pizza option around great end order pizza twice dint regret even bite pizza safe good bet menu,,,,,,,,,,,
Mustang Terrace Lounge,Nandita Agarwal,"If you go to Mustang, you should sit on the terrace otherwise it isn't worth it.
The place has good service too, the servers are helpful.
Mustang has zomato gold so that's an added incentive to go.
We ordered nachos which was a big disappointment because either they were not baked properly or they were old they tasted weird.
Fir veg pizzas their options aren't that great. So we ended up orsering the Greek pizza twice but dint regret it even a bit. The Greek pizza is the safest and the best bet in their menu.",1,"46 Reviews , 145 Followers",4/28/2019 2:13,0,pub locate heart hi tech city bar pleasant view nothing extraordinary place food average mostly office crowd keep pour live stream match big screen mostly remain crowd yes music,,,,,,,,,,,
Mustang Terrace Lounge,Himika Saha,This pub is located at the heart of the hi-tech city. It's a rooftop bar with a pleasant view. Nothing very extraordinary about the place. Food is about average. Mostly the office crowd keeps pouring in. Live streams the ipl match in big screen. It mostly remains crowded and yes the music is bollywood,1,"7 Reviews , 12 Followers",4/27/2019 20:42,0,night love ambience place much crowded music good also food place situate good location convenient people work order list amazing must visit,,,,,,,,,,,
Mustang Terrace Lounge,Siddhanta Dey,Been there on a Friday night and loved the ambience. Place was not too much crowded . Music and DJ was good and also the food. This place is situated in a good location convenient for people working in Gachibowli. We ordered LIIT and it was amazing. Must visit.,1,"3 Reviews , 1 Follower",4/27/2019 7:54,1,great selection drink option menu actually available bit disappointing limited option available include pizza burrito good,,,,,,,,,,,
Mustang Terrace Lounge,Chaitanya Bhagwat,"Great selection of drinks, but most of the options on the menu were not actually available, which was a bit disappointing. The limited options that were available including pizzas and burritos were very good.",1,"2 Reviews , 1 Follower",4/25/2019 10:48,0,nice place friend couple also enjoy dance floor good music food type lot option ambience also good,,,,,,,,,,,
Mustang Terrace Lounge,Sushant Negi,"Such a nice place at Gachibowli, hang out with friends and as a couple . Also enjoyed the dance floor with good music. Food was okies type but has a lot of options. Ambience is also good.",1,"11 Reviews , 34 Followers",4/24/2019 1:28,0,extra star dance floor with night great dance floor friendly night forget food noodle pizza great would mind go,,,,,,,,,,,
Mustang Terrace Lounge,DS Singal,"An wxtra star for dance floor. Waahaaaa whatta a night it was. A great dance floor and friendly dj. It was a night i can?ôt forget food yum manchurian, noodles, pasta, pizza were great. Would nt mind going again.",1,"9 Reviews , 2 Followers",4/24/2019 1:22,0,good restaurant food good service make day like chicken bear much visit place,,,,,,,,,,,
Mustang Terrace Lounge,Usha P,"Best rooftop restaurant in Gachibowli
,Great food good service made my day.I like Chicken biryani very much here. Do visit this place.......",1,1 Review,4/23/2019 22:18,0,definitely go friend lunch waiter shabby drunk service wait get place,,,,,,,,,,,
Mustang Terrace Lounge,InLoveWithFood,Definitely will not go again. Had gone with my friends for lunch and the waiters were shabby and drunk at service. We couldn?ôt wait to get out of the place.,0,"3 Reviews , 4 Followers",4/19/2019 19:47,0,place quite ambience visit that you will get place two attendant total take order service time poor almost forget order something taste worth wait make even bad,,,,,,,,,,,
Mustang Terrace Lounge,Chayan,"This place has quite a ambience to visit for ?íØ
But that's all you'll get at this place.
They have just two attendant in total to take your order and service time is very poor, I almost forgot I ordered something.
The taste is not worth the wait and the DJ makes it even more worse by his songs!
Ambience ??
Food ??
DJ ??
Service ??",0,"6 Reviews , 53 Followers",4/18/2019 13:06,0,visit pleasant evening restaurant order cosmopolitan drink friend beer come right away take almost hour get drink day get infection throat ignore day get bad doctor tell severe bacterial infection take antibiotic injection twice along medication follow various test although everything restaurant nice sure go wrong drink particular end hospital,,,,,,,,,,,
Mustang Terrace Lounge,Ashima Saxena,"On my visit at a pleasant evening to the restaurant I ordered Cosmopolitan drink. While my friends beer came right away, they took almost an hour to get my drink. After that day, I got some infection in my throat which I ignored for few days and it got worse. The doctor at Apollo told me that it?ôs a severe bacterial infection and I had to take antibiotic injection twice along with other medication followed by various tests. Although everything about the restaurant was nice but not sure what went wrong with that drink in particular which ended me in a hospital!",0,"17 Reviews , 3 Followers",4/16/2019 20:49,0,well go step pretty good allocation accessible tri service something blue yes reasonable overall poor post order serve service ask leman time reach manager lemonade drill happen twice day drink rely service,,,,,,,,,,,
Mustang Terrace Lounge,Hitesh Dutt,"Well going Step by Step:

Ambience is pretty good 4* for that.
Location is accessible 3* for that.
Service is okay too 3* for that.
Food was okay, not something out of the blue. But yes it was reasonable so 3* for that too.

Overall 1* for poor post order served service. I had asked for leman about 7 times before i reached out to manager for lemons.

Same drill happened twice on same day while being on same table.

Recommended for drinks and ambiance but heyy do not rely in their service.",0,2 Reviews,4/15/2019 14:38,0,locate one prime location mustang terrace lounge cowboy theme really good ambience provide indoor outdoor seat outdoor seat amazing view city especially night average honest fry item could way good chicken tikka pizza pretty bland fish really good though friend sex beach cocktail virgin cocktail must say amazing mint cooler like virgin well definitely worth trot place gold drink great people like drink overall pretty good experience place decent food screen,,,,,,,,,,,
Mustang Terrace Lounge,Surya Cena,"Located in one of the prime locations of hyderabad, Mustang terrace lounge has an American Cowboy theme with some really good ambience providing both indoor and outdoor seating. The outdoor seating has an amazing view of the city especially at night time.
Food is average to be honest. The french fries and nachos items could have been way better. Chicken tikka pizza was pretty bland. Chilli fish was really good though.
My friends had sex on the beach cocktail and i had virgin mojito mocktail and i must say, both of them were amazing. I had the mint cooler too and i liked virgin mojito better. Definitely worth a try.
The place has zomto gold on drinks which is great for people who?ôd like to drink. Overall it was a pretty good experience at this place with some decent food and the ipl screening.",1,"12 Reviews , 55 Followers",4/15/2019 7:47,1,go place donor like roof top view ambience good order couple shoot cosmopolitan cocktail potato fry garlic curry leave chilly flake fried olive oil dummy serve mean dip somehow feel service need improve overall rating,,,,,,,,,,,
Mustang Terrace Lounge,Polimati Naveen Prasad,"I went to this place for Dinner!
I like the Roof top view it had and the ambience was good. I orderd for couple of shots with Cosmopolitan cocktail and a Potato fry with garlic, curry leaves and chilly flakes fried in olive oil and it was yummy served with maiones dip.
I somehow felt that the service needs to be improved and here is my overall rating out of 5
Ambience 4.2
Cocktail 3.8
Food 4
Service 3",1,"4 Reviews , 14 Followers",4/15/2019 0:37,3,food drink music good place lack service server literally forget call multiple time remind take order ambience great view superb sit area indoor two terrace sit,,,,,,,,,,,
Mustang Terrace Lounge,Prachita Jayaswal,"Food, drinks and music all is good. What this place lacks is in service. The servers literally forgot us and we had to call them multiple times and remind them to take our orders. The ambience is great. The view is superb. They have 3 sitting areas, indoor and two terrace sitting.",1,"104 Reviews , 531 Followers",4/14/2019 22:03,5,one well small roof top place would hardly table make like place quite cosy play good music also exclusive place one like one tiny table elevation another like enclose be ask cheese ball fish try chicken margarita pizza item good nothing exceptional right recommend yes must visit maybe,,,,,,,,,,,
Mustang Terrace Lounge,FitFoodFad,"One of the better and smaller roof top places in Hyderabad. It would hardly have about 8 tables on the rooftop which makes me like this place. It's quite, cosy and they play some good music. There are also 2 exclusive places on the rooftop, one which is like one tiny table on an elevation and another like an enclosed area.

We asked for cheese balls, fish tava, chicken 65 and margarita pizza. All these items were good, nothing exceptional but just about right. Recommend- Yes, Must visit- maybe not",1,"64 Reviews , 867 Followers",4/14/2019 19:01,6,horrible service food average staff extremely rude include manager ambience good thing option would give negative star rating place spill night mood,,,,,,,,,,,
Mustang Terrace Lounge,Pratichi Mohanty,"Horrible service, food is below average. Staff is extremely rude including the manager. Ambience is the only good thing. If i had an option i would have given a negative star rating. This place just spoilt my Friday night mood.",0,"1 Review , 1 Follower",4/12/2019 22:50,0,already place twice absolutely love food really windy great would highly recommend date friend problem service pretty slow probably be not enough complaint,,,,,,,,,,,
Mustang Terrace Lounge,Kaushani Roy Choudhury,"Already been to this place twice, absolutely love the rooftop and the food. It's really windy up there and has a great ambiance, would highly recommend for a date or for hanging out with friends.
The only problem is the service is pretty slow which is probably because there isn't enough staff.
Otherwise no complaints at all.",1,"67 Reviews , 220 Followers",4/10/2019 17:31,1,one bad place week manager extremely unfriendly rude music suck food service worth abhorrence,,,,,,,,,,,
Mustang Terrace Lounge,Shambo Banerjee,It's one of the worst places to be in during the week. The Manager is extremely unfriendly and rude. The music sucks and the food and service is worth abhorrence..,0,"1 Review , 289 Followers",4/8/2019 23:07,0,pathetic would never suggest anyone service waiter literally manner overall bad experience,,,,,,,,,,,
Mustang Terrace Lounge,Harshita Khandelwal,"Pathetic plac, I would never suggest anyone to go here.
Poor service and the waiters have literally no manners at all.
Overall a very bad experience",0,"3 Reviews , 36 Followers",4/6/2019 1:46,0,amazing ambience amazing spicy chicken table chicken must amaze food amazing enjoy lot friend company,,,,,,,,,,,
Mustang Terrace Lounge,Ashwani Kumar,Amazing ambience with amazing spicy chicken table and chicken 65 which is must try.Amazing food with amazing ambience.Really enjoyed a lot with friends and company,1,"4 Reviews , 27 Followers",4/3/2019 2:46,0,good place nice ambience order pizza pizza really good staff polite food serve fast,,,,,,,,,,,
Mustang Terrace Lounge,Ankit Saraf,Good place with nice ambience. We ordered a paneer pizza and nachos. Pizza was really good. The staff was polite and food was served very fast.,1,"20 Reviews , 99 Followers",4/2/2019 23:59,1,nice place good roof top amazing time good cocktail great staff especially server cowboy,,,,,,,,,,,
Mustang Terrace Lounge,Tarun Garg,A very nice place with good roof top. Had an amazing time and they have some good cocktails. Great staff especially our server Indian cowboy.,1,"51 Reviews , 79 Followers",4/1/2019 0:14,0,trust surely make inversely happy one good roof top lounge pleasant ambience good food quick service complaint music say problem socket still ill surely visit,,,,,,,,,,,
